"Saison";"Passage...Année";"Résultat...Code.paramètre";"Lieu.de.surveillance...Libellé";"Mean";"Med";"Qone";"Qthree"
"Autumn";2014;"NO3+NO2";"At so";15.725;15.725;11.5875;19.8625
"Autumn";2014;"NO3+NO2";"Cabourg";11.544;14.4;5.53;14.5
"Autumn";2014;"NO3+NO2";"Digue de Querqueville";7.72;5.39;4.33;9.945
"Autumn";2014;"NO3+NO2";"Donville";7.4;0.6;0.6;10.8
"Autumn";2014;"NO3+NO2";"Géfosse";3.49833333333333;2.035;0.9125;4.9725
"Autumn";2014;"NO3+NO2";"StCast_Hebihens";3.36666666666667;2.8;1.65;4.8
"Autumn";2014;"OXYGENE";"Antifer";7.68;7.8;7.3;7.9
"Autumn";2014;"OXYGENE";"At so";8.35;8.35;8.235;8.465
"Autumn";2014;"OXYGENE";"Cabourg";8.05555555555556;7.9;7.7;8.2
"Autumn";2014;"OXYGENE";"Digue de Querqueville";8.1;8.2;7.85;8.4
"Autumn";2014;"OXYGENE";"Donville";7.96666666666667;7.8;7.7;8.15
"Autumn";2014;"OXYGENE";"Géfosse";7.86666666666667;7.75;7.6;8.125
"Autumn";2014;"OXYGENE";"StCast_Hebihens";7.54666666666667;7.485;7.305;7.605
"Autumn";2014;"PO4";"Antifer";0.7434;0.637;0.49;0.85
"Autumn";2014;"PO4";"At so";0.415;0.415;0.2925;0.5375
"Autumn";2014;"PO4";"Cabourg";0.5442;0.49;0.455;0.745
"Autumn";2014;"PO4";"Digue de Querqueville";0.441333333333333;0.449;0.3695;0.517
"Autumn";2014;"PO4";"Donville";0.351;0.123;0.1165;0.4715
"Autumn";2014;"PO4";"Géfosse";0.225166666666667;0.15;0.15;0.28575
"Autumn";2014;"PO4";"StCast_Hebihens";0.263333333333333;0.28;0.195;0.34
"Autumn";2014;"SALI";"Antifer";32.52;33;32.8;33.3
"Autumn";2014;"SALI";"At so";33.1;33.1;33.05;33.15
"Autumn";2014;"SALI";"Cabourg";32.8333333333333;32.8;32.6;33.4
"Autumn";2014;"SALI";"Digue de Querqueville";34.3666666666667;34.3;34.15;34.55
"Autumn";2014;"SALI";"Donville";34.6666666666667;34.6;34.05;35.25
"Autumn";2014;"SALI";"Géfosse";33.5333333333333;33.5;33.3;33.7
"Autumn";2014;"SALI";"StCast_Hebihens";35.0185714285714;35.15;34.88;35.2
"Autumn";2014;"SIOH";"Antifer";15.822;12.8;9.6;17.8
"Autumn";2014;"SIOH";"At so";10.485;10.485;7.9275;13.0425
"Autumn";2014;"SIOH";"Cabourg";17.86;16.7;16.5;17.1
"Autumn";2014;"SIOH";"Digue de Querqueville";6.35666666666667;5.35;5.315;6.895
"Autumn";2014;"SIOH";"Donville";8.94666666666667;2.53;2.17;12.515
"Autumn";2014;"SIOH";"Géfosse";8.015;8.23;7.925;8.7075
"Autumn";2014;"SIOH";"StCast_Hebihens";3.56666666666667;3.8;2.45;4.8
"Autumn";2014;"TEMP";"Antifer";16.88;17.7;16.6;18.4
"Autumn";2014;"TEMP";"At so";15.15;15.15;13.375;16.925
"Autumn";2014;"TEMP";"Cabourg";16.4333333333333;16.1;15.3;18.7
"Autumn";2014;"TEMP";"Digue de Querqueville";16.3;17;15.4;17.55
"Autumn";2014;"TEMP";"Donville";16.9;18.9;15.55;19.25
"Autumn";2014;"TEMP";"Géfosse";17.6666666666667;18.55;17.1;18.875
"Autumn";2014;"TEMP";"StCast_Hebihens";16.7414285714286;17.05;15.13;18.615
"Autumn";2014;"TURB";"Antifer";2.06;2;1.8;2.3
"Autumn";2014;"TURB";"At so";3.53;3.53;2.58;4.48
"Autumn";2014;"TURB";"Cabourg";3.38666666666667;2.5;1.8;3.2
"Autumn";2014;"TURB";"Digue de Querqueville";4.56666666666667;4.3;4;5
"Autumn";2014;"TURB";"Donville";3.89333333333333;1.1;0.84;5.55
"Autumn";2014;"TURB";"Géfosse";1.185;1.3;1.0225;1.3
"Autumn";2014;"TURB";"StCast_Hebihens";1.65714285714286;1.4;0.7;2.45
"Autumn";2015;"NH4";"Antifer";2.402;2.65;2;2.68
"Autumn";2015;"NH4";"At so";2.245;2.245;2.0275;2.4625
"Autumn";2015;"NH4";"Cabourg";1.798;1.47;1.34;2.17
"Autumn";2015;"NH4";"Digue de Querqueville";0.693666666666667;0.862;0.581;0.8905
"Autumn";2015;"NH4";"Donville";0.319333333333333;0.3;0.211;0.418
"Autumn";2015;"NH4";"Géfosse";0.952166666666667;0.917;0.59925;1.2925
"Autumn";2015;"NH4";"StCast_Hebihens";0.2725;0.23;0.14;0.3625
"Autumn";2015;"NO3+NO2";"Antifer";17.646;15.7;13.9;21.1
"Autumn";2015;"NO3+NO2";"At so";8.76;8.76;8.545;8.975
"Autumn";2015;"NO3+NO2";"Cabourg";12.47;13.1;5.38;17.8
"Autumn";2015;"NO3+NO2";"Digue de Querqueville";5.23666666666667;4.55;4.17;5.96
"Autumn";2015;"NO3+NO2";"Donville";1.12;0.6;0.6;1.38
"Autumn";2015;"NO3+NO2";"Géfosse";4.5895;4.505;1.5875;7.625
"Autumn";2015;"NO3+NO2";"StCast_Hebihens";2.425;1.65;0.5;3.575
"Autumn";2015;"OXYGENE";"Antifer";7.82;8;7.6;8.2
"Autumn";2015;"OXYGENE";"At so";8.48;8.48;8.475;8.485
"Autumn";2015;"OXYGENE";"Cabourg";8.05714285714286;8.2;7.5;8.7
"Autumn";2015;"OXYGENE";"Digue de Querqueville";7.96666666666667;8;7.65;8.3
"Autumn";2015;"OXYGENE";"Donville";8;8;7.8;8.2
"Autumn";2015;"OXYGENE";"Géfosse";8.31666666666667;8.5;8.025;8.6
"Autumn";2015;"OXYGENE";"StCast_Hebihens";7.96428571428571;8;7.775;8.115
"Autumn";2015;"PO4";"Antifer";0.6222;0.579;0.577;0.721
"Autumn";2015;"PO4";"At so";0.215;0.215;0.2025;0.2275
"Autumn";2015;"PO4";"Cabourg";0.4612;0.427;0.354;0.586
"Autumn";2015;"PO4";"Digue de Querqueville";0.382666666666667;0.39;0.349;0.42
"Autumn";2015;"PO4";"Donville";0.213;0.17;0.1545;0.25
"Autumn";2015;"PO4";"Géfosse";0.305333333333333;0.318;0.2085;0.3915
"Autumn";2015;"PO4";"StCast_Hebihens";0.26;0.245;0.1675;0.3375
"Autumn";2015;"SALI";"Antifer";32.86;32.8;32.7;33.1
"Autumn";2015;"SALI";"At so";33.55;33.55;33.475;33.625
"Autumn";2015;"SALI";"Cabourg";32.7428571428571;32.9;32.5;33
"Autumn";2015;"SALI";"Digue de Querqueville";34.7666666666667;34.8;34.7;34.85
"Autumn";2015;"SALI";"Donville";35.2;35.1;35.1;35.25
"Autumn";2015;"SALI";"Géfosse";33.3333333333333;33.35;33.1;33.675
"Autumn";2015;"SALI";"StCast_Hebihens";35.1457142857143;35.19;35.145;35.24
"Autumn";2015;"SIOH";"Antifer";11.408;11.5;9.03;12.2
"Autumn";2015;"SIOH";"At so";3.35;3.35;2.25;4.45
"Autumn";2015;"SIOH";"Cabourg";9.76;10;7.62;10.9
"Autumn";2015;"SIOH";"Digue de Querqueville";4.88666666666667;4.99;4.71;5.115
"Autumn";2015;"SIOH";"Donville";4.31666666666667;3.97;2.59;5.87
"Autumn";2015;"SIOH";"Géfosse";6.60833333333333;6.95;5.6975;7.7225
"Autumn";2015;"SIOH";"StCast_Hebihens";2.725;2.7;1.525;3.9
"Autumn";2015;"TEMP";"Antifer";16.1;15.8;14.4;17.4
"Autumn";2015;"TEMP";"At so";14.75;14.75;14.225;15.275
"Autumn";2015;"TEMP";"Cabourg";16.1285714285714;15.8;14.2;17.9
"Autumn";2015;"TEMP";"Digue de Querqueville";15.07;15.01;14.105;16.005
"Autumn";2015;"TEMP";"Donville";16.45;16.45;15.625;17.275
"Autumn";2015;"TEMP";"Géfosse";15.2333333333333;14.2;13.875;16.625
"Autumn";2015;"TEMP";"StCast_Hebihens";15.4742857142857;14.9;14.475;16.825
"Autumn";2015;"TURB";"Antifer";2.618;1.9;1.7;3.8
"Autumn";2015;"TURB";"At so";3.245;3.245;2.5675;3.9225
"Autumn";2015;"TURB";"Cabourg";2.00142857142857;1.1;1.1;1.95
"Autumn";2015;"TURB";"Digue de Querqueville";4.18;3.8;2.67;5.5
"Autumn";2015;"TURB";"Donville";1.04;1.2;0.96;1.2
"Autumn";2015;"TURB";"Géfosse";1.62166666666667;1.35;0.9925;1.85
"Autumn";2015;"TURB";"StCast_Hebihens";1.6;1;0.85;1.65
"Autumn";2016;"NH4";"Antifer";1.93633333333333;1.945;1.5625;2.6575
"Autumn";2016;"NH4";"At so";4.01333333333333;4.59;2.71;5.605
"Autumn";2016;"NH4";"Cabourg";3.808;4.53;2.33;4.86
"Autumn";2016;"NH4";"Digue de Querqueville";0.9;0.923;0.54;1.23
"Autumn";2016;"NH4";"Donville";0.354333333333333;0.3;0.2;0.4815
"Autumn";2016;"NH4";"Géfosse";1.377;1.17;0.69;2.15
"Autumn";2016;"NH4";"StCast_Hebihens";0.313333333333333;0.33;0.19;0.4475
"Autumn";2016;"NO3+NO2";"Antifer";14.2466666666667;13.75;9.92;18.15
"Autumn";2016;"NO3+NO2";"At so";11.8166666666667;15.9;8.425;17.25
"Autumn";2016;"NO3+NO2";"Cabourg";17.358;12.8;11.4;15.9
"Autumn";2016;"NO3+NO2";"Digue de Querqueville";5.164;4;3.6;7.67
"Autumn";2016;"NO3+NO2";"Donville";2.17333333333333;1.63;0.865;3.21
"Autumn";2016;"NO3+NO2";"Géfosse";6.6608;5.01;4.06;8.57
"Autumn";2016;"NO3+NO2";"StCast_Hebihens";2.65;2.7;0.825;3.825
"Autumn";2016;"OXYGENE";"Antifer";8.285;8.405;7.8525;8.725
"Autumn";2016;"OXYGENE";"At so";8.5;7.88;7.865;8.825
"Autumn";2016;"OXYGENE";"Cabourg";7.57714285714286;7.4;7.22;8.05
"Autumn";2016;"OXYGENE";"Digue de Querqueville";7.672;7.8;7.3;7.9
"Autumn";2016;"OXYGENE";"Donville";7.91;7.9;7.665;8.15
"Autumn";2016;"OXYGENE";"Géfosse";7.874;7.77;7.5;8.1
"Autumn";2016;"OXYGENE";"StCast_Hebihens";7.81666666666667;7.725;7.6725;8.0025
"Autumn";2016;"PO4";"Antifer";0.422166666666667;0.3885;0.3605;0.5065
"Autumn";2016;"PO4";"At so";0.4;0.51;0.32;0.535
"Autumn";2016;"PO4";"Cabourg";0.5014;0.577;0.554;0.589
"Autumn";2016;"PO4";"Digue de Querqueville";0.4788;0.351;0.343;0.527
"Autumn";2016;"PO4";"Donville";0.246;0.28;0.2035;0.3055
"Autumn";2016;"PO4";"Géfosse";0.323;0.331;0.273;0.448
"Autumn";2016;"PO4";"StCast_Hebihens";0.29;0.315;0.185;0.3775
"Autumn";2016;"SALI";"Antifer";33.225;33.25;32.825;33.675
"Autumn";2016;"SALI";"At so";33.8666666666667;33.8;33.75;33.95
"Autumn";2016;"SALI";"Cabourg";32.5614285714286;32.46;32.235;32.85
"Autumn";2016;"SALI";"Digue de Querqueville";34.736;34.7;34.5;34.98
"Autumn";2016;"SALI";"Donville";35.4533333333333;35.46;35.38;35.53
"Autumn";2016;"SALI";"Géfosse";33.698;33.8;33.5;33.8
"Autumn";2016;"SALI";"StCast_Hebihens";34.9542857142857;34.8;34.65;35.24
"Autumn";2016;"SIOH";"Antifer";12.025;12;11.1;14.85
"Autumn";2016;"SIOH";"At so";10.0266666666667;12.7;8.64;12.75
"Autumn";2016;"SIOH";"Cabourg";17.26;14.5;13.1;23.4
"Autumn";2016;"SIOH";"Digue de Querqueville";6.3;5.57;5.46;6.36
"Autumn";2016;"SIOH";"Donville";5.38666666666667;5.99;4.52;6.555
"Autumn";2016;"SIOH";"Géfosse";9.258;9.4;8.79;10.5
"Autumn";2016;"SIOH";"StCast_Hebihens";4.46666666666667;4.4;3.2;4.625
"Autumn";2016;"TEMP";"Antifer";16.8216666666667;17.135;15.34;18.9
"Autumn";2016;"TEMP";"At so";14.5;13.7;11.65;16.95
"Autumn";2016;"TEMP";"Cabourg";17.8057142857143;19.21;16.59;20.075
"Autumn";2016;"TEMP";"Digue de Querqueville";16.542;17.45;15.21;18.43
"Autumn";2016;"TEMP";"Donville";16.3666666666667;16.3;14.54;18.16
"Autumn";2016;"TEMP";"Géfosse";16.506;17.28;14.51;19.24
"Autumn";2016;"TEMP";"StCast_Hebihens";16.7871428571429;16.74;14.535;19.2
"Autumn";2016;"TURB";"Antifer";3.285;2.15;1.775;2.5325
"Autumn";2016;"TURB";"At so";8.88666666666667;9.01;6.43;11.405
"Autumn";2016;"TURB";"Cabourg";1.31142857142857;1.38;1.15;1.44
"Autumn";2016;"TURB";"Digue de Querqueville";1.844;1.7;1.4;2.12
"Autumn";2016;"TURB";"Donville";1.79666666666667;1.8;1.6;1.995
"Autumn";2016;"TURB";"Géfosse";2.0694;1.3;1.18;2.8
"Autumn";2016;"TURB";"StCast_Hebihens";1.02857142857143;0.9;0.65;1.2
"Autumn";2017;"NH4";"Antifer";2.67;2.78;1.66;3.585
"Autumn";2017;"NH4";"At so";2.782;2.49;2.22;2.63
"Autumn";2017;"NH4";"Cabourg";4.814;4.95;4.4;5.03
"Autumn";2017;"NH4";"Digue de Querqueville";0.549166666666667;0.494;0.368;0.70625
"Autumn";2017;"NH4";"Donville";0.603666666666667;0.301;0.2005;0.8555
"Autumn";2017;"NH4";"Géfosse";1.60633333333333;1.56;0.81775;2.1875
"Autumn";2017;"NH4";"StCast_Hebihens";0.358;0.27;0.23;0.45
"Autumn";2017;"NO3+NO2";"Antifer";25.353;19.485;16.642;33.7355
"Autumn";2017;"NO3+NO2";"At so";10.276;11.5;9.96;11.5
"Autumn";2017;"NO3+NO2";"Cabourg";12.276;8.887;3.942;13.79
"Autumn";2017;"NO3+NO2";"Digue de Querqueville";4.65533333333333;4.2735;2.94475;6.095
"Autumn";2017;"NO3+NO2";"Donville";2.94;3.24;1.92;4.11
"Autumn";2017;"NO3+NO2";"Géfosse";6.96083333333333;4.197;2.10625;12.0785
"Autumn";2017;"NO3+NO2";"StCast_Hebihens";3.14;3.3;1.6;4.8
"Autumn";2017;"OXYGENE";"Antifer";8.21;8.085;7.8375;8.5425
"Autumn";2017;"OXYGENE";"At so";8.328;8.52;8.09;8.68
"Autumn";2017;"OXYGENE";"Cabourg";7.762;7.77;7.63;7.97
"Autumn";2017;"OXYGENE";"Digue de Querqueville";8.13166666666667;8.07;7.89;8.1975
"Autumn";2017;"OXYGENE";"Donville";7.965;7.965;7.9625;7.9675
"Autumn";2017;"OXYGENE";"Géfosse";8.07333333333333;8;7.9;8.3475
"Autumn";2017;"OXYGENE";"StCast_Hebihens";7.59833333333333;7.54;7.415;7.6575
"Autumn";2017;"PO4";"Antifer";0.801333333333333;0.755;0.67925;1.05425
"Autumn";2017;"PO4";"At so";0.326;0.32;0.32;0.36
"Autumn";2017;"PO4";"Cabourg";0.7028;0.669;0.483;0.749
"Autumn";2017;"PO4";"Digue de Querqueville";0.385166666666667;0.372;0.32575;0.4415
"Autumn";2017;"PO4";"Donville";0.326333333333333;0.333;0.2635;0.3925
"Autumn";2017;"PO4";"Géfosse";0.445333333333333;0.3995;0.28025;0.6095
"Autumn";2017;"PO4";"StCast_Hebihens";0.306;0.27;0.25;0.44
"Autumn";2017;"SALI";"Antifer";32.11;32.225;31.225;33.075
"Autumn";2017;"SALI";"At so";33.44;33.4;33.3;33.6
"Autumn";2017;"SALI";"Cabourg";32.886;32.95;32.68;33.27
"Autumn";2017;"SALI";"Digue de Querqueville";34.805;34.83;34.6125;34.905
"Autumn";2017;"SALI";"Donville";35.1833333333333;35.26;35.125;35.28
"Autumn";2017;"SALI";"Géfosse";33.4866666666667;33.46;33.265;33.775
"Autumn";2017;"SALI";"StCast_Hebihens";35.2428571428571;35.26;35.235;35.335
"Autumn";2017;"SIOH";"Antifer";15.255;14.3;12.625;17.175
"Autumn";2017;"SIOH";"At so";5.17;4.695;3.945;5.92
"Autumn";2017;"SIOH";"Cabourg";17.16;14.7;12.6;18.3
"Autumn";2017;"SIOH";"Digue de Querqueville";4.895;4.65;4.325;5.2
"Autumn";2017;"SIOH";"Donville";4.00666666666667;4.93;2.965;5.51
"Autumn";2017;"SIOH";"Géfosse";9.41333333333333;7.75;6.95;12.615
"Autumn";2017;"SIOH";"StCast_Hebihens";3.904;4.6;4.3;5
"Autumn";2017;"TEMP";"Antifer";16.1266666666667;16.94;15.0825;17.38
"Autumn";2017;"TEMP";"At so";15.82;15.8;15.2;16.7
"Autumn";2017;"TEMP";"Cabourg";16.36;16.84;16.55;16.89
"Autumn";2017;"TEMP";"Digue de Querqueville";15.43;16.03;14.6225;16.5225
"Autumn";2017;"TEMP";"Donville";16.375;16.375;15.9775;16.7725
"Autumn";2017;"TEMP";"Géfosse";15.4933333333333;16.595;13.2;16.9975
"Autumn";2017;"TEMP";"StCast_Hebihens";15.8742857142857;16.73;14.485;17.41
"Autumn";2017;"TURB";"Antifer";3.17333333333333;2.945;2.2625;3.485
"Autumn";2017;"TURB";"At so";14.802;9.16;8.44;18.3
"Autumn";2017;"TURB";"Cabourg";4.31;2.38;2.35;2.61
"Autumn";2017;"TURB";"Digue de Querqueville";2.65666666666667;2.36;2.0625;2.6425
"Autumn";2017;"TURB";"Donville";1.68333333333333;1.76;1.14;2.265
"Autumn";2017;"TURB";"Géfosse";4.17;2.025;1.75;2.225
"Autumn";2017;"TURB";"StCast_Hebihens";1.14285714285714;1;0.85;1.25
"Autumn";2018;"NH4";"Antifer";2.18166666666667;1.84;1.225;2.4925
"Autumn";2018;"NH4";"At so";3.396;2.59;2.54;3.34
"Autumn";2018;"NH4";"Cabourg";5.37666666666667;4.1;3.3;7.8175
"Autumn";2018;"NH4";"Digue de Querqueville";0.9612;1.11;0.63;1.13
"Autumn";2018;"NH4";"Donville";0.41;0.41;0.365;0.455
"Autumn";2018;"NH4";"Géfosse";1.90666666666667;1.97;1.765;2.34
"Autumn";2018;"NH4";"StCast_Hebihens";0.306666666666667;0.275;0.2175;0.3325
"Autumn";2018;"NO3+NO2";"Antifer";14.8916666666667;15.935;12.4575;17.5075
"Autumn";2018;"NO3+NO2";"At so";5.72;6.14;5.38;6.41
"Autumn";2018;"NO3+NO2";"Cabourg";16.355;16.44;11.4625;21.155
"Autumn";2018;"NO3+NO2";"Digue de Querqueville";4.974;4.7;3.33;6.36
"Autumn";2018;"NO3+NO2";"Donville";2.685;2.685;1.4425;3.9275
"Autumn";2018;"NO3+NO2";"Géfosse";9.52333333333333;8.87;6.25;14.7525
"Autumn";2018;"NO3+NO2";"StCast_Hebihens";2.50333333333333;1.035;0.655;4.4
"Autumn";2018;"OXYGENE";"Antifer";7.318;7.6;7.4;7.65
"Autumn";2018;"OXYGENE";"At so";7.94666666666667;7.9;7.81;8.06
"Autumn";2018;"OXYGENE";"Cabourg";7.60666666666667;7.555;7.2325;7.885
"Autumn";2018;"OXYGENE";"Digue de Querqueville";6.192;7.63;7.41;7.8
"Autumn";2018;"OXYGENE";"Donville";8.045;8.045;7.8225;8.2675
"Autumn";2018;"OXYGENE";"Géfosse";7.81166666666667;7.59;7.47;8.1375
"Autumn";2018;"OXYGENE";"StCast_Hebihens";8.07666666666667;8.105;7.8125;8.375
"Autumn";2018;"PO4";"Antifer";0.585;0.615;0.56;0.6475
"Autumn";2018;"PO4";"At so";0.444;0.49;0.31;0.56
"Autumn";2018;"PO4";"Cabourg";0.713333333333333;0.755;0.69;0.7675
"Autumn";2018;"PO4";"Digue de Querqueville";0.304;0.32;0.26;0.39
"Autumn";2018;"PO4";"Donville";0.235;0.235;0.1825;0.2875
"Autumn";2018;"PO4";"Géfosse";0.395;0.435;0.33;0.495
"Autumn";2018;"PO4";"StCast_Hebihens";0.203333333333333;0.13;0.095;0.3375
"Autumn";2018;"SALI";"Antifer";33.7933333333333;33.785;33.51;34.225
"Autumn";2018;"SALI";"At so";34.14;34.1;34;34.3
"Autumn";2018;"SALI";"Cabourg";32.8466666666667;32.875;32.3875;33.355
"Autumn";2018;"SALI";"Digue de Querqueville";34.562;34.53;34.49;34.64
"Autumn";2018;"SALI";"Donville";34.985;34.985;34.9525;35.0175
"Autumn";2018;"SALI";"Géfosse";33.2283333333333;33.295;33.0575;33.345
"Autumn";2018;"SALI";"StCast_Hebihens";34.92;34.995;34.945;35
"Autumn";2018;"SIOH";"Antifer";12.83;12.35;10.15;14.475
"Autumn";2018;"SIOH";"At so";6.284;5.68;3.14;10.23
"Autumn";2018;"SIOH";"Cabourg";19.465;16.97;14.8;24.6525
"Autumn";2018;"SIOH";"Digue de Querqueville";5.304;5.4;5.09;5.83
"Autumn";2018;"SIOH";"Donville";3.95;3.95;2.925;4.975
"Autumn";2018;"SIOH";"Géfosse";10.4366666666667;11.55;10.4;12.325
"Autumn";2018;"SIOH";"StCast_Hebihens";3.11166666666667;3;2.425;4.25
"Autumn";2018;"TEMP";"Antifer";16.0616666666667;16.69;14.275;18.0175
"Autumn";2018;"TEMP";"At so";15.46;16.1;15.3;17.1
"Autumn";2018;"TEMP";"Cabourg";15.4616666666667;16.165;13.66;17.305
"Autumn";2018;"TEMP";"Digue de Querqueville";17.008;16.7;16.63;18.39
"Autumn";2018;"TEMP";"Donville";15.355;15.355;13.3475;17.3625
"Autumn";2018;"TEMP";"Géfosse";15.4666666666667;16.19;13.5975;17.1475
"Autumn";2018;"TEMP";"StCast_Hebihens";16.18;16.89;14.2675;18.2975
"Autumn";2018;"TURB";"Antifer";3.28833333333333;2.64;1.7375;3.1825
"Autumn";2018;"TURB";"At so";8.858;8.7;7.89;11.3
"Autumn";2018;"TURB";"Cabourg";3.19166666666667;2.685;1.8375;4.6125
"Autumn";2018;"TURB";"Digue de Querqueville";1.5632;1.26;1.03;1.92
"Autumn";2018;"TURB";"Donville";1.6085;1.6085;1.00275;2.21425
"Autumn";2018;"TURB";"Géfosse";2.46666666666667;1.79;1.565;3.2825
"Autumn";2018;"TURB";"StCast_Hebihens";1.11666666666667;1;0.8;1.5
"Autumn";2019;"NH4";"Antifer";2.525;2.62;2.0975;3.0675
"Autumn";2019;"NH4";"At so";2.31666666666667;2.1;2.065;2.46
"Autumn";2019;"NH4";"Cabourg";3.89;3.485;3.1;3.585
"Autumn";2019;"NH4";"Digue de Querqueville";0.813333333333333;0.8835;0.81;0.954
"Autumn";2019;"NH4";"Donville";1.204;0.102;0.101;1.756
"Autumn";2019;"NH4";"Géfosse";1.357;1.46;1.2025;1.86
"Autumn";2019;"NH4";"StCast_Hebihens";0.05;0.05;0.05;0.05
"Autumn";2019;"NO3+NO2";"Antifer";19.9566666666667;13;8.3325;19.8125
"Autumn";2019;"NO3+NO2";"At so";13.4766666666667;17.21;10.46;18.36
"Autumn";2019;"NO3+NO2";"Cabourg";15.9681666666667;8.795;7.8375;27.2425
"Autumn";2019;"NO3+NO2";"Digue de Querqueville";5.49666666666667;5.625;2.825;8.065
"Autumn";2019;"NO3+NO2";"Donville";6.6;2.39;1.495;9.6
"Autumn";2019;"NO3+NO2";"Géfosse";9.54166666666667;8.025;2.715;10.995
"Autumn";2019;"NO3+NO2";"StCast_Hebihens";0.5;0.5;0.5;0.5
"Autumn";2019;"OXYGENE";"Antifer";8.08166666666667;7.83;7.69;8.5625
"Autumn";2019;"OXYGENE";"At so";8.69333333333333;9.18;8.315;9.315
"Autumn";2019;"OXYGENE";"Cabourg";7.76833333333333;7.495;7.285;8.3125
"Autumn";2019;"OXYGENE";"Digue de Querqueville";7.85;7.85;7.4925;8.155
"Autumn";2019;"OXYGENE";"Donville";8.14;8.14;7.93;8.35
"Autumn";2019;"OXYGENE";"Géfosse";7.93333333333333;7.95;7.535;8.2975
"Autumn";2019;"OXYGENE";"StCast_Hebihens";7.91166666666667;7.88;7.8375;7.9375
"Autumn";2019;"PO4";"Antifer";0.832;0.814;0.53025;0.89675
"Autumn";2019;"PO4";"At so";0.416666666666667;0.53;0.345;0.545
"Autumn";2019;"PO4";"Cabourg";0.668166666666667;0.7105;0.6365;0.7935
"Autumn";2019;"PO4";"Digue de Querqueville";0.3795;0.38;0.2965;0.4635
"Autumn";2019;"PO4";"Donville";0.354;0.32;0.2455;0.4455
"Autumn";2019;"PO4";"Géfosse";0.476;0.5065;0.3535;0.6025
"Autumn";2019;"PO4";"StCast_Hebihens";0.14;0.14;0.14;0.14
"Autumn";2019;"SALI";"Antifer";33.0183333333333;33.66;32.91;34.185
"Autumn";2019;"SALI";"At so";34;34;33.45;34.55
"Autumn";2019;"SALI";"Cabourg";32.9316666666667;32.675;32.5175;33.3425
"Autumn";2019;"SALI";"Digue de Querqueville";34.56;34.54;34.4625;34.7375
"Autumn";2019;"SALI";"Donville";34.425;34.425;33.9475;34.9025
"Autumn";2019;"SALI";"Géfosse";33.6216666666667;33.97;33.71;34.08
"Autumn";2019;"SALI";"StCast_Hebihens";35.1185714285714;35.09;35.015;35.245
"Autumn";2019;"SIOH";"Antifer";18.0866666666667;17.995;12.2325;18.1925
"Autumn";2019;"SIOH";"At so";8.53666666666667;8.9;7.155;10.1
"Autumn";2019;"SIOH";"Cabourg";19.16;20.385;17.4675;22.275
"Autumn";2019;"SIOH";"Digue de Querqueville";6.255;6.105;5.4175;6.59
"Autumn";2019;"SIOH";"Donville";7.91666666666667;4.57;2.785;11.375
"Autumn";2019;"SIOH";"Géfosse";12.3183333333333;11.35;11.0325;12.5825
"Autumn";2019;"SIOH";"StCast_Hebihens";1.3;1.3;1.3;1.3
"Autumn";2019;"TEMP";"Antifer";16.1666666666667;16.845;13.925;18.3175
"Autumn";2019;"TEMP";"At so";13.8;12.8;11.5;15.6
"Autumn";2019;"TEMP";"Cabourg";16.085;16.385;14.25;18.2275
"Autumn";2019;"TEMP";"Digue de Querqueville";16.0816666666667;16.345;14.72;17.895
"Autumn";2019;"TEMP";"Donville";14.27;14.27;13.635;14.905
"Autumn";2019;"TEMP";"Géfosse";15.5833333333333;15.155;14.125;17.85
"Autumn";2019;"TEMP";"StCast_Hebihens";16.5271428571429;17;15.285;18.485
"Autumn";2019;"TURB";"Antifer";3.59;2.925;2.06;4.3525
"Autumn";2019;"TURB";"At so";5.25666666666667;6.44;4.635;6.47
"Autumn";2019;"TURB";"Cabourg";4.01;3.115;2.25;5.2775
"Autumn";2019;"TURB";"Digue de Querqueville";2.30666666666667;2.01;1.53;2.5725
"Autumn";2019;"TURB";"Donville";6.085;6.085;3.6775;8.4925
"Autumn";2019;"TURB";"Géfosse";2.98833333333333;1.86;1.6475;3.9625
"Autumn";2019;"TURB";"StCast_Hebihens";1.64285714285714;0.9;0.7;2
"Spring";2008;"NH4";"Antifer";0.86;0.595;0.4225;0.985
"Spring";2008;"NH4";"At so";0.4425;0.44;0.285;0.5975
"Spring";2008;"NH4";"Cabourg";1.06166666666667;0.985;0.5375;1.1925
"Spring";2008;"NH4";"Digue de Querqueville";0.316666666666667;0.4;0.26;0.415
"Spring";2008;"NH4";"Donville";0.31;0.16;0.12;0.425
"Spring";2008;"NH4";"Géfosse";0.831666666666667;0.835;0.76;0.8875
"Spring";2008;"NH4";"StCast_Hebihens";0.193333333333333;0.1;0.09;0.25
"Spring";2008;"NO3+NO2";"Antifer";33.1016666666667;26.7;25.975;27.425
"Spring";2008;"NO3+NO2";"At so";16.4375;12.895;7.675;21.6575
"Spring";2008;"NO3+NO2";"Cabourg";41.8166666666667;39.2;19.05;52.075
"Spring";2008;"NO3+NO2";"Digue de Querqueville";8.74666666666667;9.92;7.87;10.21
"Spring";2008;"NO3+NO2";"Donville";13.1433333333333;14.4;9.815;17.1
"Spring";2008;"NO3+NO2";"Géfosse";14.305;14.7;9.4925;19.3
"Spring";2008;"NO3+NO2";"StCast_Hebihens";8.5;10;5.5;12.25
